# sample: 7_ITO
# blocks: 30 (Section_Sweep triplets left-to-right)
A_s1,A_s1,A_s1,A_s2,A_s2,A_s2,A_s3,A_s3,A_s3,B_s1,B_s1,B_s1,B_s2,B_s2,B_s2,B_s3,B_s3,B_s3,D_s1,D_s1,D_s1,D_s2,D_s2,D_s2,D_s3,D_s3,D_s3,E_s1,E_s1,E_s1,E_s2,E_s2,E_s2,E_s3,E_s3,E_s3,F_s1,F_s1,F_s1,F_s2,F_s2,F_s2,F_s3,F_s3,F_s3,G_s1,G_s1,G_s1,G_s2,G_s2,G_s2,G_s3,G_s3,G_s3,H_s1,H_s1,H_s1,H_s2,H_s2,H_s2,H_s3,H_s3,H_s3,I_s1,I_s1,I_s1,I_s2,I_s2,I_s2,I_s3,I_s3,I_s3,K_s1,K_s1,K_s1,K_s2,K_s2,K_s2,K_s3,K_s3,K_s3,L_s1,L_s1,L_s1,L_s2,L_s2,L_s2,L_s3,L_s3,L_s3
,,,,,,-4.4,-0.0004081,1758000000,,,,,,,-4.4,-0.0002026,1758000000,,,,,,,-4.4,-0.0008122,1758000000,,,,,,,-4.4,-0.0002407,1758000000,,,,,,,-4.4,-0.0002902,1758000000,,,,,,,-4.4,-0.0007375,1758000000,,,,,,,-4.4,-0.0008799,1758000000,,,,,,,-4.4,-0.0003556,1758000000,,,,,,,-4.4,-0.0009577,1758000000,,,,,,,-4.4,-0.0003429,1758000000
,,,,,,-4.6,-0.0004114,1758000000,,,,,,,-4.6,-0.0002118,1758000000,,,,,,,-4.6,-0.0008491,1758000000,,,,,,,-4.6,-0.0002516,1758000000,,,,,,,-4.6,-0.0003037,1758000000,,,,,,,-4.6,-0.0007729,1758000000,,,,,,,-4.6,-0.0009215,1758000000,,,,,,,-4.6,-0.0003723,1758000000,,,,,,,-4.6,-0.001002,1758000000,,,,,,,-4.6,-0.0003585,1758000000
,,,,,,-4.8,-0.0004258,1758000000,,,,,,,-4.8,-0.0002211,1758000000,,,,,,,-4.8,-0.000886,1758000000,,,,,,,-4.8,-0.0002626,1758000000,,,,,,,-4.8,-0.0003173,1758000000,,,,,,,-4.8,-0.0008075,1758000000,,,,,,,-4.8,-0.0009622,1758000000,,,,,,,-4.8,-0.0003886,1758000000,,,,,,,-4.8,-0.001045,1758000000,,,,,,,-4.8,-0.000374,1758000000
,,,,,,-5,-0.0004345,1758000000,,,,,,,-5,-0.0002303,1758000000,,,,,,,-5,-0.0009229,1758000000,,,,,,,-5,-0.0002735,1758000000,,,,,,,-5,-0.0003307,1758000000,,,,,,,-5,-0.0008418,1758000000,,,,,,,-5,-0.001,1758000000,,,,,,,-5,-0.0004048,1758000000,,,,,,,-5,-0.001089,1758000000,,,,,,,-5,-0.0003896,1758000000
,,,,,,-4.8,-0.0004116,1758000000,,,,,,,-4.8,-0.0002211,1758000000,,,,,,,-4.8,-0.000886,1758000000,,,,,,,-4.8,-0.0002626,1758000000,,,,,,,-4.8,-0.0003175,1758000000,,,,,,,-4.8,-0.0008062,1758000000,,,,,,,-4.8,-0.0009584,1758000000,,,,,,,-4.8,-0.0003885,1758000000,,,,,,,-4.8,-0.001045,1758000000,,,,,,,-4.8,-0.000374,1758000000
,,,,,,-4.6,-0.0003885,1758000000,,,,,,,-4.6,-0.0002119,1758000000,,,,,,,-4.6,-0.0008491,1758000000,,,,,,,-4.6,-0.0002516,1758000000,,,,,,,-4.6,-0.0003044,1758000000,,,,,,,-4.6,-0.000773,1758000000,,,,,,,-4.6,-0.0009152,1758000000,,,,,,,-4.6,-0.0003724,1758000000,,,,,,,-4.6,-0.001002,1758000000,,,,,,,-4.6,-0.0003585,1758000000
,,,,,,-4.4,-0.0003695,1758000000,,,,,,,-4.4,-0.0002026,1758000000,,,,,,,-4.4,-0.0008121,1758000000,,,,,,,-4.4,-0.0002407,1758000000,,,,,,,-4.4,-0.0002911,1758000000,,,,,,,-4.4,-0.0007376,1758000000,,,,,,,-4.4,-0.0008729,1758000000,,,,,,,-4.4,-0.000356,1758000000,,,,,,,-4.4,-0.0009581,1758000000,,,,,,,-4.4,-0.0003429,1758000000
,,,,,,-4.2,-0.0003538,1758000000,,,,,,,-4.2,-0.0001934,1758000000,,,,,,,-4.2,-0.0007752,1758000000,,,,,,,-4.2,-0.0002297,1758000000,,,,,,,-4.2,-0.0002779,1758000000,,,,,,,-4.2,-0.0007042,1758000000,,,,,,,-4.2,-0.0008332,1758000000,,,,,,,-4.2,-0.0003396,1758000000,,,,,,,-4.2,-0.0009144,1758000000,,,,,,,-4.2,-0.0003273,1758000000
,,,,,,-4,-0.0003351,1758000000,,,,,,,-4,-0.0001842,1758000000,,,,,,,-4,-0.0007383,1758000000,,,,,,,-4,-0.0002188,1758000000,,,,,,,-4,-0.0002646,1758000000,,,,,,,-4,-0.0006689,1758000000,,,,,,,-4,-0.0007919,1758000000,,,,,,,-4,-0.0003233,1758000000,,,,,,,-4,-0.0008708,1758000000,,,,,,,-4,-0.0003117,1758000000
,,,,,,-3.8,-0.000314,1758000000,,,,,,,-3.8,-0.000175,1758000000,,,,,,,-3.8,-0.0007014,1758000000,,,,,,,-3.8,-0.0002079,1758000000,,,,,,,-3.8,-0.0002515,1758000000,,,,,,,-3.8,-0.0006351,1758000000,,,,,,,-3.8,-0.0007514,1758000000,,,,,,,-3.8,-0.000307,1758000000,,,,,,,-3.8,-0.0008273,1758000000,,,,,,,-3.8,-0.0002961,1758000000
,,,,,,-3.6,-0.0003003,1758000000,,,,,,,-3.6,-0.0001657,1758000000,,,,,,,-3.6,-0.0006645,1758000000,,,,,,,-3.6,-0.0001969,1758000000,,,,,,,-3.6,-0.0002382,1758000000,,,,,,,-3.6,-0.0006004,1758000000,,,,,,,-3.6,-0.0007102,1758000000,,,,,,,-3.6,-0.0002909,1758000000,,,,,,,-3.6,-0.0007836,1758000000,,,,,,,-3.6,-0.0002806,1758000000
,,,,,,-3.4,-0.000282,1758000000,,,,,,,-3.4,-0.0001565,1758000000,,,,,,,-3.4,-0.0006276,1758000000,,,,,,,-3.4,-0.000186,1758000000,,,,,,,-3.4,-0.0002249,1758000000,,,,,,,-3.4,-0.000566,1758000000,,,,,,,-3.4,-0.0006698,1758000000,,,,,,,-3.4,-0.0002745,1758000000,,,,,,,-3.4,-0.00074,1758000000,,,,,,,-3.4,-0.000265,1758000000
,,,,,,-3.2,-0.0002622,1758000000,,,,,,,-3.2,-0.0001473,1758000000,,,,,,,-3.2,-0.0005907,1758000000,,,,,,,-3.2,-0.000175,1758000000,,,,,,,-3.2,-0.0002116,1758000000,,,,,,,-3.2,-0.0005316,1758000000,,,,,,,-3.2,-0.0006291,1758000000,,,,,,,-3.2,-0.0002581,1758000000,,,,,,,-3.2,-0.0006964,1758000000,,,,,,,-3.2,-0.0002494,1758000000
,,,,,,-3,-0.0002448,1758000000,,,,,,,-3,-0.0001381,1758000000,,,,,,,-3,-0.0005538,1758000000,,,,,,,-3,-0.0001641,1758000000,,,,,,,-3,-0.0001983,1758000000,,,,,,,-3,-0.0004977,1758000000,,,,,,,-3,-0.0005898,1758000000,,,,,,,-3,-0.0002418,1758000000,,,,,,,-3,-0.0006528,1758000000,,,,,,,-3,-0.0002338,1758000000
,,,,,,-2.8,-0.0002306,1758000000,,,,,,,-2.8,-0.0001289,1758000000,,,,,,,-2.8,-0.0005169,1758000000,,,,,,,-2.8,-0.0001531,1758000000,,,,,,,-2.8,-0.000185,1758000000,,,,,,,-2.8,-0.0004645,1758000000,,,,,,,-2.8,-0.0005504,1758000000,,,,,,,-2.8,-0.0002257,1758000000,,,,,,,-2.8,-0.0006093,1758000000,,,,,,,-2.8,-0.0002182,1758000000
,,,,,,-2.6,-0.0002143,1758000000,,,,,,,-2.6,-0.0001197,1758000000,,,,,,,-2.6,-0.00048,1758000000,,,,,,,-2.6,-0.0001422,1758000000,,,,,,,-2.6,-0.0001718,1758000000,,,,,,,-2.6,-0.0004302,1758000000,,,,,,,-2.6,-0.0005106,1758000000,,,,,,,-2.6,-0.0002095,1758000000,,,,,,,-2.6,-0.0005657,1758000000,,,,,,,-2.6,-0.0002026,1758000000
,,,,,,-2.4,-0.000197,1758000000,,,,,,,-2.4,-0.0001105,1758000000,,,,,,,-2.4,-0.0004431,1758000000,,,,,,,-2.4,-0.0001313,1758000000,,,,,,,-2.4,-0.0001585,1758000000,,,,,,,-2.4,-0.0003962,1758000000,,,,,,,-2.4,-0.0004706,1758000000,,,,,,,-2.4,-0.0001934,1758000000,,,,,,,-2.4,-0.0005221,1758000000,,,,,,,-2.4,-0.000187,1758000000
,,,,,,-2.2,-0.0001806,1758000000,,,,,,,-2.2,-0.0001012,1758000000,,,,,,,-2.2,-0.0004061,1758000000,,,,,,,-2.2,-0.0001203,1758000000,,,,,,,-2.2,-0.0001453,1758000000,,,,,,,-2.2,-0.0003629,1758000000,,,,,,,-2.2,-0.0004314,1758000000,,,,,,,-2.2,-0.0001771,1758000000,,,,,,,-2.2,-0.0004785,1758000000,,,,,,,-2.2,-0.0001714,1758000000
,,,,,,-2,-0.0001644,1758000000,,,,,,,-2,-9.206e-05,1758000000,,,,,,,-2,-0.0003693,1758000000,,,,,,,-2,-0.0001094,1758000000,,,,,,,-2,-0.000132,1758000000,,,,,,,-2,-0.0003297,1758000000,,,,,,,-2,-0.000393,1758000000,,,,,,,-2,-0.0001608,1758000000,,,,,,,-2,-0.0004351,1758000000,,,,,,,-2,-0.0001559,1758000000
,,,,,,-1.8,-0.0001485,1758000000,,,,,,,-1.8,-8.286e-05,1758000000,,,,,,,-1.8,-0.0003323,1758000000,,,,,,,-1.8,-9.845e-05,1758000000,,,,,,,-1.8,-0.0001188,1758000000,,,,,,,-1.8,-0.0002961,1758000000,,,,,,,-1.8,-0.000354,1758000000,,,,,,,-1.8,-0.0001448,1758000000,,,,,,,-1.8,-0.0003916,1758000000,,,,,,,-1.8,-0.0001403,1758000000
,,,,,,-1.6,-0.0001317,1758000000,,,,,,,-1.6,-7.366e-05,1758000000,,,,,,,-1.6,-0.0002954,1758000000,,,,,,,-1.6,-8.75e-05,1758000000,,,,,,,-1.6,-0.0001055,1758000000,,,,,,,-1.6,-0.0002628,1758000000,,,,,,,-1.6,-0.0003145,1758000000,,,,,,,-1.6,-0.0001287,1758000000,,,,,,,-1.6,-0.000348,1758000000,,,,,,,-1.6,-0.0001247,1758000000
,,,,,,-1.4,-0.0001149,1758000000,,,,,,,-1.4,-6.445e-05,1758000000,,,,,,,-1.4,-0.0002585,1758000000,,,,,,,-1.4,-7.657e-05,1758000000,,,,,,,-1.4,-9.226e-05,1758000000,,,,,,,-1.4,-0.0002297,1758000000,,,,,,,-1.4,-0.0002746,1758000000,,,,,,,-1.4,-0.0001125,1758000000,,,,,,,-1.4,-0.0003045,1758000000,,,,,,,-1.4,-0.0001091,1758000000
,,,,,,-1.2,-9.845e-05,1758000000,,,,,,,-1.2,-5.521e-05,1758000000,,,,,,,-1.2,-0.0002216,1758000000,,,,,,,-1.2,-6.562e-05,1758000000,,,,,,,-1.2,-7.906e-05,1758000000,,,,,,,-1.2,-0.0001965,1758000000,,,,,,,-1.2,-0.0002345,1758000000,,,,,,,-1.2,-9.64e-05,1758000000,,,,,,,-1.2,-0.000261,1758000000,,,,,,,-1.2,-9.354e-05,1758000000
,,,,,,-1,-8.185e-05,1758000000,,,,,,,-1,-4.602e-05,1758000000,,,,,,,-1,-0.0001846,1758000000,,,,,,,-1,-5.469e-05,1758000000,,,,,,,-1,-6.583e-05,1758000000,,,,,,,-1,-0.0001631,1758000000,,,,,,,-1,-0.0001947,1758000000,,,,,,,-1,-8.027e-05,1758000000,,,,,,,-1,-0.0002175,1758000000,,,,,,,-1,-7.796e-05,1758000000
,,,,,,-0.8,-6.515e-05,1758000000,,,,,,,-0.8,-3.681e-05,1758000000,,,,,,,-0.8,-0.0001477,1758000000,,,,,,,-0.8,-4.376e-05,1758000000,,,,,,,-0.8,-5.263e-05,1758000000,,,,,,,-0.8,-0.0001304,1758000000,,,,,,,-0.8,-0.0001552,1758000000,,,,,,,-0.8,-6.419e-05,1758000000,,,,,,,-0.8,-0.000174,1758000000,,,,,,,-0.8,-6.237e-05,1758000000
,,,,,,-0.6,-4.908e-05,1758000000,,,,,,,-0.6,-2.76e-05,1758000000,,,,,,,-0.6,-0.0001108,1758000000,,,,,,,-0.6,-3.282e-05,1758000000,,,,,,,-0.6,-3.946e-05,1758000000,,,,,,,-0.6,-9.779e-05,1758000000,,,,,,,-0.6,-0.0001162,1758000000,,,,,,,-0.6,-4.808e-05,1758000000,,,,,,,-0.6,-0.0001304,1758000000,,,,,,,-0.6,-4.678e-05,1758000000
,,,,,,-0.4,-3.293e-05,1758000000,,,,,,,-0.4,-1.839e-05,1758000000,,,,,,,-0.4,-7.386e-05,1758000000,,,,,,,-0.4,-2.188e-05,1758000000,,,,,,,-0.4,-2.629e-05,1758000000,,,,,,,-0.4,-6.507e-05,1758000000,,,,,,,-0.4,-7.75e-05,1758000000,,,,,,,-0.4,-3.203e-05,1758000000,,,,,,,-0.4,-8.697e-05,1758000000,,,,,,,-0.4,-3.118e-05,1758000000
,,,,,,-0.2,-1.654e-05,1758000000,,,,,,,-0.2,-9.195e-06,1758000000,,,,,,,-0.2,-3.692e-05,1758000000,,,,,,,-0.2,-1.094e-05,1758000000,,,,,,,-0.2,-1.314e-05,1758000000,,,,,,,-0.2,-3.252e-05,1758000000,,,,,,,-0.2,-3.87e-05,1758000000,,,,,,,-0.2,-1.6e-05,1758000000,,,,,,,-0.2,-4.347e-05,1758000000,,,,,,,-0.2,-1.559e-05,1758000000
